Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L8468035,Hope Carr NR,53.4829505,-2.5116421,14/01/2023,10:12 AM,eBird - Traveling Count,222,1,3.32,,2
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L10094701,Kenworthy Woods,53.4192011,-2.2680388,17/10/2020,12:52 PM,eBird - Traveling Count,29,1,0.805,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L10094701,Kenworthy Woods,53.4192011,-2.2680388,31/10/2020,11:48 AM,eBird - Traveling Count,37,1,0.805,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L22787859,Laurel Avenue,53.5694174,-2.3924894,24/02/2023,12:06 PM,eBird - Traveling Count,60,1,1.3,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,4,GB-ENG,Manchester,L5422276,Mersey Vale Nature Park LNR,53.4059361,-2.2062778,18/08/2022,9:04 AM,eBird - Traveling Count,124,1,6.79,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,X,GB-ENG,Manchester,L1235382,Pennington Flash LNR,53.4867663,-2.5473261,29/01/2022,9:31 AM,eBird - Traveling Count,329,1,5.681,,2
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,X,GB-ENG,Manchester,L1235382,Pennington Flash LNR,53.4867663,-2.5473261,29/01/2022,9:31 AM,eBird - Traveling Count,329,1,5.681,,2
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,3,GB-ENG,Manchester,L1235382,Pennington Flash LNR,53.4867663,-2.5473261,20/05/2022,9:51 AM,eBird - Traveling Count,243,1,5.665,,2
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,28/05/2020,1:37 PM,eBird - Traveling Count,68,1,0.805,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,02/08/2020,8:12 AM,eBird - Traveling Count,52,1,0.483,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,30/10/2022,7:56 AM,eBird - Traveling Count,51,1,1.6,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7853838,Priory Gardens (Sale),53.43002,-2.306147,25/05/2020,12:14 PM,eBird - Traveling Count,35,1,1.609,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7853838,Priory Gardens (Sale),53.43002,-2.306147,26/02/2021,10:58 AM,eBird - Traveling Count,48,1,0.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L5247392,Reddish Vale Country Park LNR,53.4379689,-2.1451879,04/07/2020,9:57 AM,eBird - Traveling Count,183,1,3.219,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L5247392,Reddish Vale Country Park LNR,53.4379689,-2.1451879,01/01/2021,10:50 AM,eBird - Traveling Count,187,1,2,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L5247392,Reddish Vale Country Park LNR,53.4379689,-2.1451879,09/01/2021,10:27 AM,eBird - Traveling Count,166,1,1.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L3398897,Sale Water Park,53.4339057,-2.3011365,05/04/2021,10:49 AM,eBird - Traveling Count,85,1,1,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L3398897,Sale Water Park,53.4339057,-2.3011365,29/12/2021,1:00 PM,eBird - Traveling Count,108,1,1.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L3398897,Sale Water Park,53.4339057,-2.3011365,31/12/2021,10:06 AM,eBird - Traveling Count,241,1,3.637,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L3398897,Sale Water Park,53.4339057,-2.3011365,28/10/2022,11:37 AM,eBird - Traveling Count,129,1,1.97,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7022852,Stretford Ees,53.438603,-2.305715,18/12/2021,10:38 AM,eBird - Traveling Count,19,1,0.2,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L7022852,Stretford Ees,53.438603,-2.305715,14/05/2022,10:17 AM,eBird - Traveling Count,61,1,1.21,,2
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L7173229,Stretford Meadows,53.4419951,-2.3244989,18/12/2021,10:57 AM,eBird - Traveling Count,102,1,1.2,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L6942712,Turn Moss Playing Fields,53.4403208,-2.2950697,19/07/2020,9:36 AM,eBird - Traveling Count,70,1,0.805,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L6942712,Turn Moss Playing Fields,53.4403208,-2.2950697,15/01/2021,11:48 AM,eBird - Traveling Count,44,1,0.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L6942712,Turn Moss Playing Fields,53.4403208,-2.2950697,26/02/2021,9:42 AM,eBird - Traveling Count,48,1,0.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,5,GB-ENG,Manchester,L6942712,Turn Moss Playing Fields,53.4403208,-2.2950697,27/12/2021,10:00 AM,eBird - Traveling Count,38,1,0.7,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L6942712,Turn Moss Playing Fields,53.4403208,-2.2950697,29/12/2021,12:13 PM,eBird - Traveling Count,27,1,0.7,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L6945265,Wigan Flashes LNR,53.5281412,-2.6319372,24/09/2022,9:40 AM,eBird - Traveling Count,229,1,4.45,,2
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L6945265,Wigan Flashes LNR,53.5281412,-2.6319372,29/10/2022,10:32 AM,eBird - Traveling Count,110,1,2.67,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L6945265,Wigan Flashes LNR,53.5281412,-2.6319372,22/01/2023,11:28 AM,eBird - Traveling Count,255,1,3.62,,2
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,North Yorkshire,L12114415,"Cleveland Way, Helmsley to Rievaulx",54.2433166,-1.0952993,19/08/2020,11:45 AM,eBird - Traveling Count,90,1,5.53,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,North Yorkshire,L12127532,Mulgrave Woods,54.4935222,-0.7028378,22/08/2020,11:23 AM,eBird - Traveling Count,74,1,3,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,SE-BD,,L10479734,Bodens södra skjutfält,65.7355115,21.5141675,20/03/2016,8:00 AM,Historical,240,1,,,24
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,29/03/2014,,Historical,,1,,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,12/04/2014,,Historical,,1,,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,19/04/2014,,Historical,,1,,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,20/04/2014,,Historical,,1,,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,02/04/2016,10:00 AM,eBird - Stationary Count,120,1,,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,4,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,10/04/2016,12:00 PM,Historical,120,1,,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,19/03/2017,4:00 PM,Historical,,1,2,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,25/03/2017,1:00 PM,Historical,,1,2,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,20/05/2017,12:00 PM,Historical,,1,2,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,6,SE-BD,,L10422837,Hertsöträsket,65.5806988,22.3060201,03/04/2016,12:00 PM,eBird - Stationary Count,30,1,,,2
House Finch,Haemorhous mexicanus,31648,1,US-CO,Denver,L19818281,"6111 North Dunkirk Court, Aurora, Colorado, US (39.808, -104.764)",39.8076014,-104.7637731,25/06/2022,5:08 AM,eBird - Traveling Count,90,1,2.18,,1
House Finch,Haemorhous mexicanus,31648,2,US-MI,Jackson,L213224,Watkins Lake,42.1232335,-84.1381818,14/07/2021,7:52 PM,eBird - Traveling Count,59,1,0.5,,1
House Finch,Haemorhous mexicanus,31648,2,US-MI,Jackson,L213224,Watkins Lake,42.1232335,-84.1381818,07/07/2022,9:47 AM,eBird - Traveling Count,97,1,2.55,,1
House Finch,Haemorhous mexicanus,31648,1,US-CO,Larimer,L19859500,"2815 Fall River Road, Estes Park, Colorado, US (40.4, -105.575)",40.4000215,-105.5751375,26/06/2022,6:56 AM,eBird - Traveling Count,63,1,1.87,,1
House Finch,Haemorhous mexicanus,31648,2,US-CO,Larimer,L19859500,"2815 Fall River Road, Estes Park, Colorado, US (40.4, -105.575)",40.4000215,-105.5751375,28/06/2022,5:50 AM,eBird - Traveling Count,38,1,1.43,,1
House Finch,Haemorhous mexicanus,31648,1,US-MI,Muskegon,L15748090,Sadony Bayou,43.3854622,-86.4261053,11/07/2021,3:49 PM,eBird - Stationary Count,31,1,,,1
House Finch,Haemorhous mexicanus,31648,6,US-WI,Washington,L15647848,"Germantown, Menomonee",43.1980091,-88.1337276,02/07/2021,5:20 AM,eBird - Stationary Count,40,1,,,1
House Finch,Haemorhous mexicanus,31648,3,US-WI,Washington,L15647848,"Germantown, Menomonee",43.1980091,-88.1337276,03/07/2021,5:30 AM,eBird - Stationary Count,60,1,,,1
House Finch,Haemorhous mexicanus,31648,3,US-MI,Washtenaw,L19884944,"Manchester, Michigan, US (42.151, -84.033)",42.1506354,-84.0330736,28/06/2022,8:36 PM,eBird - Traveling Count,45,1,1.87,,1
House Finch,Haemorhous mexicanus,31648,4,US-MI,Washtenaw,L19884944,"Manchester, Michigan, US (42.151, -84.033)",42.1506354,-84.0330736,11/07/2022,7:01 PM,eBird - Traveling Count,17,1,1.18,,1
House Finch,Haemorhous mexicanus,31648,1,US-MI,Washtenaw,L15765865,St Barnabas Labyrinth,42.3075439,-84.0255515,14/07/2021,3:01 PM,eBird - Stationary Count,5,1,,,1
European Greenfinch,Chloris chloris,31674,1,GB-SCT,Argyll and Bute,L6160280,Aros Estuary,56.5316606,-5.9694171,04/05/2022,10:12 AM,eBird - Traveling Count,38,1,1.45,,1
European Greenfinch,Chloris chloris,31674,2,GB-SCT,Argyll and Bute,L3753666,Tobermory Harbour,56.6218201,-6.0693455,30/04/2022,7:27 AM,eBird - Traveling Count,49,1,4.9,,1
European Greenfinch,Chloris chloris,31674,2,GB-SCT,Argyll and Bute,L3753666,Tobermory Harbour,56.6218201,-6.0693455,01/05/2022,6:57 AM,eBird - Traveling Count,56,0,2.9,,1
European Greenfinch,Chloris chloris,31674,6,GB-WLS,Conwy,L3440504,Little Orme's Head,53.325817,-3.7786531,25/02/2022,12:05 PM,eBird - Traveling Count,119,1,1.191,,2
European Greenfinch,Chloris chloris,31674,3,GB-WLS,Conwy,L22512915,Llanrwst (Village),53.1369342,-3.7975515,08/02/2023,11:00 AM,eBird - Traveling Count,58,1,0.805,,2
European Greenfinch,Chloris chloris,31674,1,GB-WLS,Denbighshire,L17927701,"Wales, GB (53.089, -3.294)",53.089,-3.294,25/02/2022,10:23 AM,eBird - Casual Observation,,0,,,2
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Derbyshire,L11867232,Edale,53.3646325,-1.8151453,10/07/2020,11:36 AM,eBird - Traveling Count,60,1,3.219,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Derbyshire,L11867232,Edale,53.3646325,-1.8151453,17/07/2020,9:23 AM,eBird - Traveling Count,25,1,1.609,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Derbyshire,L12322018,Longdendale/ Trans Pennine Trail,53.4812905,-1.9172636,09/04/2021,11:03 AM,eBird - Traveling Count,35,1,1,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Derbyshire,L17506741,Peak District NP--Grinds Brook at Edale Village,53.3703776,-1.8166176,18/06/2022,10:39 AM,eBird - Traveling Count,210,1,12.48,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Lancashire,L1068485,Leighton Moss RSPB Reserve,54.1673452,-2.8013715,06/04/2021,11:34 AM,eBird - Traveling Count,98,1,1,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Lancashire,L1068485,Leighton Moss RSPB Reserve,54.1673452,-2.8013715,31/05/2021,11:45 AM,eBird - Traveling Count,168,1,1.4,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L5878914,Alexandra Park (Manchester),53.451567,-2.2493219,17/05/2020,1:32 PM,eBird - Traveling Count,43,1,0.483,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L5878914,Alexandra Park (Manchester),53.451567,-2.2493219,04/06/2020,4:54 PM,eBird - Traveling Count,56,1,0.483,,1
European Greenfinch,Chloris chloris,31674,6,GB-ENG,Manchester,L7381154,Altrincham Sewage Works,53.4123457,-2.3731327,16/12/2022,12:03 PM,eBird - Traveling Count,175,1,3.95,,2
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L5227001,Audenshaw Reservoirs,53.4649751,-2.1307898,21/10/2022,11:21 AM,eBird - Traveling Count,86,1,2.76,,1
European Greenfinch,Chloris chloris,31674,4,GB-ENG,Manchester,L8240633,Banky Meadow,53.4343818,-2.3585718,22/04/2022,7:32 AM,eBird - Traveling Count,216,1,4.25,,2
European Greenfinch,Chloris chloris,31674,3,GB-ENG,Manchester,L17017412,Blackleach Country Park LNR,53.5309086,-2.3953199,11/02/2022,10:02 AM,eBird - Traveling Count,110,1,1,,1
European Greenfinch,Chloris chloris,31674,4,GB-ENG,Manchester,L9584204,Cadishead & Little Woolden Mosses LWT NR,53.442029,-2.4523974,07/04/2021,9:55 AM,eBird - Traveling Count,26,1,1,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L6081908,Chorlton Ees LNR,53.4333415,-2.2957134,16/05/2021,1:25 PM,eBird - Traveling Count,24,1,0.2,,1
European Greenfinch,Chloris chloris,31674,2,GB-ENG,Manchester,L6081908,Chorlton Ees LNR,53.4333415,-2.2957134,14/05/2022,8:28 AM,eBird - Traveling Count,99,1,1.867,,2
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L6081908,Chorlton Ees LNR,53.4333415,-2.2957134,21/05/2022,2:39 PM,eBird - Traveling Count,34,1,1.55,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,11/07/2020,11:14 AM,eBird - Casual Observation,,0,,,1
European Greenfinch,Chloris chloris,31674,2,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,19/07/2020,11:33 AM,eBird - Traveling Count,46,1,1.609,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,20/02/2021,1:36 PM,eBird - Traveling Count,32,1,1,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173162,Cringle Park,53.4364734,-2.1909517,07/05/2020,2:05 PM,eBird - Traveling Count,24,1,0.805,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L22766417,Darcy Lever Gravel Pits,53.5673609,-2.3917801,24/02/2023,1:09 PM,eBird - Traveling Count,42,1,2.1,,1
European Greenfinch,Chloris chloris,31674,4,GB-ENG,Manchester,L22863454,Dukinfield Park,53.4767451,-2.0901704,03/03/2023,12:26 PM,eBird - Traveling Count,150,1,1.61,,2
European Greenfinch,Chloris chloris,31674,8,GB-ENG,Manchester,L22863454,Dukinfield Park,53.4767451,-2.0901704,10/03/2023,12:43 PM,eBird - Traveling Count,157,1,2.61,,1
European Greenfinch,Chloris chloris,31674,15,GB-ENG,Manchester,L3267893,Dunham Massey (NT),53.3820997,-2.3994827,16/10/2022,10:09 AM,eBird - Traveling Count,148,1,5.85,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L3267893,Dunham Massey (NT),53.3820997,-2.3994827,24/12/2022,9:06 AM,eBird - Traveling Count,166,1,5.32,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L3267893,Dunham Massey (NT),53.3820997,-2.3994827,29/12/2022,8:58 AM,eBird - Traveling Count,197,1,6.02,,1
European Greenfinch,Chloris chloris,31674,3,GB-ENG,Manchester,L5436386,Elton Reservoir,53.5811472,-2.3186779,01/10/2022,8:41 AM,eBird - Traveling Count,270,1,4.56,,2
European Greenfinch,Chloris chloris,31674,9,GB-ENG,Manchester,L5436386,Elton Reservoir,53.5811472,-2.3186779,03/12/2022,9:27 AM,eBird - Traveling Count,135,1,5.47,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,12/05/2020,6:29 PM,eBird - Traveling Count,39,1,0.805,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,17/12/2021,11:43 AM,eBird - Traveling Count,60,1,0.4,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,03/01/2022,10:25 AM,eBird - Traveling Count,31,1,0.3,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,09/05/2020,10:45 AM,eBird - Traveling Count,115,1,1.609,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L18077238,Hall Lee Bank Park LNR,53.542694,-2.5112658,11/03/2022,8:58 AM,eBird - Traveling Count,222,1,3,,1
European Greenfinch,Chloris chloris,31674,2,GB-ENG,Manchester,L18077238,Hall Lee Bank Park LNR,53.542694,-2.5112658,25/03/2022,8:02 AM,eBird - Traveling Count,160,1,4.44,,1
European Greenfinch,Chloris chloris,31674,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,06/04/2020,1:47 PM,eBird - Traveling Count,71,1,1.609,,1
European Greenfinch,Chloris chloris,31674,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,14/12/2020,12:26 PM,eBird - Traveling Count,42,1,0.5,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,06/01/2021,1:13 PM,eBird - Traveling Count,45,1,0.5,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,12/04/2021,1:49 PM,eBird - Traveling Count,33,1,0.2,,1
European Greenfinch,Chloris chloris,31674,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,14/04/2021,12:09 PM,eBird - Traveling Count,60,1,0.5,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,16/04/2021,12:30 PM,eBird - Traveling Count,79,1,0.5,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,01/05/2021,9:19 AM,eBird - Traveling Count,57,1,0.2,,1
European Greenfinch,Chloris chloris,31674,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,10/05/2021,12:22 PM,eBird - Traveling Count,61,1,0.5,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,15/12/2021,10:49 AM,eBird - Traveling Count,84,1,0.5,,1
European Greenfinch,Chloris chloris,31674,5,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,26/12/2021,1:28 PM,eBird - Traveling Count,80,1,0.5,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,01/01/2022,1:39 PM,eBird - Traveling Count,65,1,0.7,,1
European Greenfinch,Chloris chloris,31674,4,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,15/01/2022,10:16 AM,eBird - Traveling Count,92,1,0.7,,1
European Greenfinch,Chloris chloris,31674,17,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,30/01/2022,11:18 AM,eBird - Traveling Count,170,1,2.929,,2
European Greenfinch,Chloris chloris,31674,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,26/02/2022,8:31 AM,eBird - Traveling Count,120,1,1,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,09/03/2022,3:38 PM,eBird - Traveling Count,86,1,0.7,,1
European Greenfinch,Chloris chloris,31674,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,13/03/2022,11:52 AM,eBird - Traveling Count,112,1,1,,1
European Greenfinch,Chloris chloris,31674,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,20/03/2022,7:56 AM,eBird - Traveling Count,141,1,1,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,24/03/2022,5:00 PM,eBird - Traveling Count,83,1,1.2,,1
European Greenfinch,Chloris chloris,31674,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,26/03/2022,8:38 AM,eBird - Traveling Count,127,1,1.2,,1
European Greenfinch,Chloris chloris,31674,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,28/03/2022,6:28 PM,eBird - Traveling Count,63,1,1.2,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,10/04/2022,4:52 PM,eBird - Traveling Count,94,1,1.5,,1
European Greenfinch,Chloris chloris,31674,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,15/04/2022,8:51 AM,eBird - Traveling Count,128,1,4.48,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,07/05/2022,7:32 AM,eBird - Traveling Count,88,1,3.9,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,08/05/2022,3:42 PM,eBird - Traveling Count,84,1,3.73,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,11/05/2022,5:45 PM,eBird - Traveling Count,117,1,3.03,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,22/05/2022,9:41 AM,eBird - Traveling Count,120,1,2.99,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,01/06/2022,2:24 PM,eBird - Traveling Count,79,1,3.08,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,07/06/2022,5:16 PM,eBird - Traveling Count,68,1,2.79,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,30/08/2022,4:56 PM,eBird - Traveling Count,64,1,2.33,,1
European Greenfinch,Chloris chloris,31674,4,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,23/10/2022,3:01 PM,eBird - Traveling Count,94,1,2.09,,1
European Greenfinch,Chloris chloris,31674,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,26/10/2022,3:56 PM,eBird - Traveling Count,92,1,2.88,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,04/11/2022,3:04 PM,eBird - Traveling Count,77,1,2.92,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,05/11/2022,8:06 AM,eBird - Traveling Count,108,1,2.92,,1
European Greenfinch,Chloris chloris,31674,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,13/11/2022,11:04 AM,eBird - Traveling Count,154,1,2.8,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,02/12/2022,2:09 PM,eBird - Traveling Count,69,1,2.1,,1
European Greenfinch,Chloris chloris,31674,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,04/12/2022,3:11 PM,eBird - Traveling Count,75,1,3.25,,1
European Greenfinch,Chloris chloris,31674,6,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,13/12/2022,3:01 PM,eBird - Traveling Count,43,1,1.63,,1
European Greenfinch,Chloris chloris,31674,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,20/12/2022,11:11 AM,eBird - Traveling Count,102,1,3.37,,1
European Greenfinch,Chloris chloris,31674,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,28/12/2022,10:02 AM,eBird - Traveling Count,61,1,2.72,,1
